,order_id,in_progress,picked,started_dispatch,in_dispatch_buffer,packed,dispatched,order_aborted,order_created_at,delivery_schedule,trip_id,num_of_lines,pr_time
417,2241600,2019-06-12 04:13:18,2019-06-12 04:54:16,2019-06-12 04:54:54,2019-06-12 05:06:59,2019-06-12 05:08:09,2019-06-12 20:52:36,,2019-06-11 19:34:05,2019-06-12 10:00:00,l_2019-06-12_13:00,14.0,1 days 01:18:31
418,2241603,2019-06-12 05:40:55,2019-06-12 05:58:50,2019-06-12 15:22:38,2019-06-12 15:30:12,2019-06-12 16:00:20,2019-06-12 18:22:07,,2019-06-11 19:34:02,2019-06-12 18:00:00,s_2019-06-12_21:00,1.0,0 days 22:48:05
419,2241604,2019-06-12 04:57:14,2019-06-12 05:05:08,2019-06-12 05:29:00,2019-06-12 05:32:25,2019-06-12 05:40:05,2019-06-12 16:14:51,,2019-06-11 19:34:04,2019-06-12 14:00:00,z_2019-06-12_17:00,1.0,0 days 20:40:47
420,2241614,2019-06-12 05:31:50,2019-06-12 05:36:22,2019-06-12 15:23:03,2019-06-12 15:25:19,2019-06-12 15:58:12,2019-06-12 18:22:07,,2019-06-11 19:34:08,2019-06-12 18:00:00,s_2019-06-12_21:00,1.0,0 days 22:47:59
421,2241622,2019-06-12 04:18:09,2019-06-12 05:11:25,2019-06-12 05:11:29,2019-06-12 05:17:07,2019-06-12 05:19:00,2019-06-12 20:52:35,,2019-06-11 19:38:19,2019-06-12 10:00:00,l_2019-06-12_13:00,19.0,1 days 01:14:16
422,2241630,2019-06-12 05:32:05,2019-06-12 05:55:43,2019-06-12 15:22:23,2019-06-12 15:25:07,2019-06-12 15:57:01,2019-06-12 18:22:10,,2019-06-11 20:11:15,2019-06-12 18:00:00,s_2019-06-12_21:00,1.0,0 days 22:10:55
423,2241637,2019-06-12 04:57:29,2019-06-12 05:03:15,2019-06-12 05:29:15,2019-06-12 05:33:05,2019-06-12 05:40:43,2019-06-12 16:14:51,,2019-06-11 20:23:17,2019-06-12 14:00:00,z_2019-06-12_17:00,3.0,0 days 19:51:34
424,2241647,2019-06-12 05:32:15,2019-06-12 05:55:22,2019-06-12 11:36:27,2019-06-12 11:39:21,2019-06-12 11:57:06,2019-06-12 18:22:01,,2019-06-11 20:50:18,2019-06-12 18:00:00,s_2019-06-12_21:00,5.0,0 days 21:31:43
425,2241649,2019-06-12 05:33:25,2019-06-12 06:08:11,2019-06-12 15:12:53,2019-06-12 15:22:47,2019-06-12 15:24:48,2019-06-12 18:22:11,,2019-06-11 21:00:17,2019-06-12 18:00:00,s_2019-06-12_21:00,14.0,0 days 21:21:54
426,2241658,2019-06-12 05:41:05,2019-06-12 06:02:45,2019-06-12 16:11:15,2019-06-12 16:32:15,2019-06-12 16:37:17,2019-06-12 18:22:12,,2019-06-11 22:22:18,2019-06-12 18:00:00,s_2019-06-12_21:00,8.0,0 days 19:59:54
427,2241659,2019-06-12 05:44:25,2019-06-12 06:09:35,2019-06-12 12:42:47,2019-06-12 12:47:56,2019-06-12 12:51:02,2019-06-12 18:22:03,,2019-06-11 22:32:17,2019-06-12 18:00:00,s_2019-06-12_21:00,9.0,0 days 19:49:46
428,2241673,2019-06-12 05:56:05,2019-06-12 06:00:17,2019-06-12 06:02:56,2019-06-12 06:04:45,2019-06-12 06:07:54,2019-06-12 18:22:02,,2019-06-12 03:55:18,2019-06-12 18:00:00,s_2019-06-12_21:00,4.0,0 days 14:26:44
429,2241674,2019-06-12 05:57:05,2019-06-12 06:02:56,2019-06-12 12:42:37,2019-06-12 12:47:31,2019-06-12 12:49:11,2019-06-12 18:22:11,,2019-06-12 04:54:17,2019-06-12 18:00:00,s_2019-06-12_21:00,4.0,0 days 13:27:54
430,2241693,2019-06-12 05:59:36,2019-06-12 10:20:56,2019-06-12 12:16:55,2019-06-12 12:40:13,2019-06-12 12:45:03,2019-06-12 18:22:03,,2019-06-12 05:25:19,2019-06-12 18:00:00,s_2019-06-12_21:00,4.0,0 days 12:56:44
431,2241744,2019-06-12 10:06:51,2019-06-12 10:22:18,2019-06-12 12:48:47,2019-06-12 13:03:43,2019-06-12 13:06:30,2019-06-12 18:22:03,,2019-06-12 06:34:21,2019-06-12 18:00:00,s_2019-06-12_21:00,5.0,0 days 11:47:42
432,2241745,2019-06-12 10:08:41,2019-06-12 10:24:20,2019-06-12 13:40:45,2019-06-12 13:47:48,2019-06-12 14:06:39,2019-06-12 18:22:11,,2019-06-12 06:51:22,2019-06-12 18:00:00,s_2019-06-12_21:00,5.0,0 days 11:30:49
433,2241749,2019-06-12 09:46:26,2019-06-12 09:55:42,2019-06-12 09:56:06,2019-06-12 10:24:36,2019-06-12 10:27:57,2019-06-12 16:14:52,,2019-06-12 06:44:18,2019-06-12 14:00:00,z_2019-06-12_17:00,3.0,0 days 09:30:34
435,2241755,2019-06-12 09:37:26,2019-06-12 09:46:42,2019-06-12 09:46:45,2019-06-12 09:49:44,2019-06-12 09:53:30,2019-06-12 20:52:38,,2019-06-12 07:12:42,2019-06-12 10:00:00,l_2019-06-12_13:00,5.0,0 days 13:39:56
436,2241758,2019-06-12 09:47:01,2019-06-12 10:00:11,2019-06-12 10:49:02,2019-06-12 10:53:37,2019-06-12 10:55:05,2019-06-12 16:14:49,,2019-06-12 07:12:44,2019-06-12 14:00:00,z_2019-06-12_17:00,13.0,0 days 09:02:05
437,2241761,2019-06-12 10:13:56,2019-06-12 10:20:06,2019-06-12 16:38:10,2019-06-12 16:45:24,2019-06-12 16:56:23,2019-06-12 18:21:58,,2019-06-12 07:12:38,2019-06-12 18:00:00,s_2019-06-12_21:00,2.0,0 days 11:09:20
438,2241764,2019-06-12 10:14:21,2019-06-12 10:21:29,2019-06-12 12:02:05,2019-06-12 12:39:22,2019-06-12 12:41:16,2019-06-12 18:22:03,,2019-06-12 07:24:22,2019-06-12 18:00:00,s_2019-06-12_21:00,1.0,0 days 10:57:41
439,2241773,2019-06-12 09:47:31,2019-06-12 09:56:20,2019-06-12 09:56:26,2019-06-12 10:24:49,2019-06-12 10:28:22,2019-06-12 16:14:49,,2019-06-12 07:21:22,2019-06-12 14:00:00,z_2019-06-12_17:00,1.0,0 days 08:53:27
440,2241775,2019-06-12 09:47:41,2019-06-12 10:00:59,2019-06-12 10:24:37,2019-06-12 10:27:57,2019-06-12 10:30:04,2019-06-12 16:14:49,,2019-06-12 07:23:23,2019-06-12 14:00:00,z_2019-06-12_17:00,13.0,0 days 08:51:26
441,2241777,2019-06-12 10:16:46,2019-06-12 10:24:30,2019-06-12 12:45:17,2019-06-12 12:52:18,2019-06-12 12:59:59,2019-06-12 18:21:58,,2019-06-12 07:43:22,2019-06-12 18:00:00,s_2019-06-12_21:00,5.0,0 days 10:38:36
442,2241797,2019-06-12 10:20:15,2019-06-12 10:27:45,2019-06-12 11:36:32,2019-06-12 11:39:50,2019-06-12 11:58:40,2019-06-12 18:21:58,,2019-06-12 08:06:24,2019-06-12 18:00:00,s_2019-06-12_21:00,3.0,0 days 10:15:34
443,2241804,2019-06-12 10:20:46,2019-06-12 11:13:30,2019-06-12 11:36:37,2019-06-12 11:42:12,2019-06-12 12:00:02,2019-06-12 18:22:01,,2019-06-12 08:12:27,2019-06-12 18:00:00,s_2019-06-12_21:00,4.0,0 days 10:09:34
444,2241814,2019-06-12 10:21:32,2019-06-12 12:52:52,2019-06-12 13:10:46,2019-06-12 13:14:42,2019-06-12 13:23:38,2019-06-12 18:22:03,,2019-06-12 08:33:22,2019-06-12 18:00:00,s_2019-06-12_21:00,5.0,0 days 09:48:41
445,2241820,2019-06-12 09:55:16,2019-06-12 10:00:54,2019-06-12 10:01:01,2019-06-12 10:25:01,2019-06-12 10:29:08,2019-06-12 16:14:49,,2019-06-12 08:43:22,2019-06-12 14:00:00,z_2019-06-12_17:00,2.0,0 days 07:31:27
446,2241833,2019-06-12 09:56:13,2019-06-12 10:04:04,2019-06-12 10:24:22,2019-06-12 10:28:09,2019-06-12 10:32:06,2019-06-12 16:14:50,,2019-06-12 09:08:03,2019-06-12 14:00:00,z_2019-06-12_17:00,3.0,0 days 07:06:47
447,2241841,2019-06-12 10:23:13,2019-06-12 12:25:40,2019-06-12 12:39:37,2019-06-12 12:43:59,2019-06-12 12:46:54,2019-06-12 18:21:59,,2019-06-12 09:10:55,2019-06-12 18:00:00,s_2019-06-12_21:00,5.0,0 days 09:11:04
448,2241844,2019-06-12 14:02:00,2019-06-12 15:52:54,2019-06-12 15:52:55,2019-06-12 15:56:14,2019-06-12 16:51:24,2019-06-12 20:52:26,,2019-06-12 09:32:55,2019-06-12 18:30:00,l_2019-06-12_21:30,8.0,0 days 11:19:31
449,2241845,2019-06-12 14:08:55,2019-06-12 15:54:01,2019-06-12 15:54:05,2019-06-12 15:57:03,2019-06-12 16:54:15,2019-06-12 20:52:27,,2019-06-12 09:33:54,2019-06-12 18:30:00,l_2019-06-12_21:30,15.0,0 days 11:18:33
450,2241908,2019-06-12 14:27:15,2019-06-12 14:45:29,2019-06-12 14:45:35,2019-06-12 14:59:22,2019-06-12 15:01:36,2019-06-12 20:52:27,,2019-06-12 10:53:55,2019-06-12 18:30:00,l_2019-06-12_21:30,15.0,0 days 09:58:32
451,2241909,2019-06-12 14:32:35,2019-06-12 15:54:40,2019-06-12 15:54:45,2019-06-12 16:52:11,2019-06-12 17:26:03,2019-06-12 20:52:27,,2019-06-12 10:36:54,2019-06-12 18:30:00,l_2019-06-12_21:30,8.0,0 days 10:15:33
452,2241940,2019-06-12 11:29:02,2019-06-12 12:17:07,2019-06-12 12:17:15,2019-06-12 12:23:14,2019-06-12 12:25:41,2019-06-12 16:14:51,,2019-06-12 11:15:55,2019-06-12 14:00:00,z_2019-06-12_17:00,7.0,0 days 04:58:56
453,2241945,2019-06-12 11:56:35,2019-06-12 12:53:11,2019-06-12 13:07:21,2019-06-12 13:10:57,2019-06-12 13:14:26,2019-06-12 18:22:04,,2019-06-12 11:19:54,2019-06-12 18:00:00,s_2019-06-12_21:00,9.0,0 days 07:02:10
454,2241967,2019-06-12 12:24:30,2019-06-12 12:53:37,2019-06-12 13:12:16,2019-06-12 13:23:41,2019-06-12 13:25:47,2019-06-12 18:22:04,,2019-06-12 11:59:54,2019-06-12 18:00:00,s_2019-06-12_21:00,4.0,0 days 06:22:10
455,2241969,2019-06-12 12:25:10,2019-06-12 12:54:32,2019-06-12 13:14:03,2019-06-12 13:23:54,2019-06-12 13:27:42,2019-06-12 18:22:01,,2019-06-12 11:46:55,2019-06-12 18:00:00,s_2019-06-12_21:00,10.0,0 days 06:35:06
456,2241994,2019-06-12 12:55:30,2019-06-12 15:49:31,2019-06-12 16:08:25,2019-06-12 16:11:12,2019-06-12 16:14:27,2019-06-12 18:22:04,,2019-06-12 12:54:54,2019-06-12 18:00:00,s_2019-06-12_21:00,7.0,0 days 05:27:10
457,2242000,2019-06-12 04:58:09,2019-06-12 05:10:07,2019-06-12 05:24:34,2019-06-12 05:27:39,2019-06-12 05:29:35,2019-06-12 16:14:51,,2019-06-11 19:02:17,2019-06-12 14:00:00,z_2019-06-12_17:00,1.0,0 days 21:12:34
458,2242035,2019-06-12 10:48:57,2019-06-12 12:51:02,2019-06-12 14:19:20,2019-06-12 14:27:20,2019-06-12 14:40:20,2019-06-12 18:22:00,,2019-06-11 19:34:09,2019-06-12 18:00:00,s_2019-06-12_21:00,7.0,0 days 22:47:51
459,2242042,2019-06-12 06:01:50,2019-06-12 10:54:36,2019-06-12 15:25:23,2019-06-12 15:58:55,2019-06-12 16:05:49,2019-06-12 18:22:01,,2019-06-11 19:36:20,2019-06-12 18:00:00,s_2019-06-12_21:00,1.0,0 days 22:45:41
460,2242059,2019-06-12 06:02:05,2019-06-12 11:12:06,2019-06-12 15:25:33,2019-06-12 15:58:42,2019-06-12 16:05:12,2019-06-12 18:22:09,,2019-06-11 20:27:17,2019-06-12 18:00:00,s_2019-06-12_21:00,9.0,0 days 21:54:52
461,2242064,2019-06-12 04:58:19,2019-06-12 05:07:08,2019-06-12 05:24:44,2019-06-12 05:28:57,2019-06-12 05:30:09,2019-06-12 16:14:52,,2019-06-11 20:41:19,2019-06-12 14:00:00,z_2019-06-12_17:00,4.0,0 days 19:33:33
462,2242074,2019-06-12 04:29:08,2019-06-12 04:53:06,2019-06-12 04:53:14,2019-06-12 04:57:24,2019-06-12 05:05:26,2019-06-12 20:52:36,,2019-06-11 21:11:16,2019-06-12 10:00:00,l_2019-06-12_13:00,5.0,0 days 23:41:20
463,2242077,2019-06-12 06:04:10,2019-06-12 12:38:15,2019-06-12 12:40:02,2019-06-12 12:45:16,2019-06-12 12:48:05,2019-06-12 18:22:03,,2019-06-11 21:34:17,2019-06-12 18:00:00,s_2019-06-12_21:00,7.0,0 days 20:47:46
464,2242080,2019-06-12 05:00:50,2019-06-12 05:08:49,2019-06-12 05:21:09,2019-06-12 05:27:26,2019-06-12 05:29:05,2019-06-12 16:14:51,,2019-06-11 22:16:17,2019-06-12 14:00:00,z_2019-06-12_17:00,2.0,0 days 17:58:34
466,2242083,2019-06-12 10:54:13,2019-06-12 11:29:16,2019-06-12 12:47:47,2019-06-12 12:52:31,2019-06-12 13:02:49,2019-06-12 18:22:09,,2019-06-11 23:48:18,2019-06-12 18:00:00,s_2019-06-12_21:00,4.0,0 days 18:33:51
468,2243019,2019-06-12 04:42:04,2019-06-12 05:02:22,2019-06-12 05:04:59,2019-06-12 05:13:22,2019-06-12 05:15:10,2019-06-12 20:52:36,,2019-06-11 19:35:17,2019-06-12 10:00:00,l_2019-06-12_13:00,16.0,1 days 01:17:19
469,2243042,2019-06-12 10:56:48,2019-06-12 12:38:48,2019-06-12 15:30:28,2019-06-12 16:04:19,2019-06-12 16:08:38,2019-06-12 18:22:08,,2019-06-11 20:18:15,2019-06-12 18:00:00,s_2019-06-12_21:00,3.0,0 days 22:03:53
470,2243043,2019-06-12 12:31:01,2019-06-12 12:52:29,2019-06-12 12:52:32,2019-06-12 13:06:16,2019-06-12 13:08:50,2019-06-12 18:22:02,,2019-06-11 20:18:17,2019-06-12 18:00:00,s_2019-06-12_21:00,6.0,0 days 22:03:45
471,2243062,2019-06-12 10:58:37,2019-06-12 12:52:03,2019-06-12 13:31:08,2019-06-12 13:40:18,2019-06-12 13:43:35,2019-06-12 18:22:10,,2019-06-11 21:31:16,2019-06-12 18:00:00,s_2019-06-12_21:00,17.0,0 days 20:50:54
473,2243067,2019-06-12 12:38:52,2019-06-12 12:46:53,2019-06-12 14:27:20,2019-06-12 14:42:37,2019-06-12 14:43:47,2019-06-12 18:22:05,,2019-06-11 22:01:17,2019-06-12 18:00:00,s_2019-06-12_21:00,4.0,0 days 20:20:48
474,2243075,2019-06-12 12:40:17,2019-06-12 12:59:23,2019-06-12 14:19:35,2019-06-12 14:27:45,2019-06-12 14:41:52,2019-06-12 18:22:07,,2019-06-11 23:26:17,2019-06-12 18:00:00,s_2019-06-12_21:00,11.0,0 days 18:55:50
475,2243094,2019-06-12 12:45:47,2019-06-12 12:51:43,2019-06-12 16:14:45,2019-06-12 16:38:05,2019-06-12 16:41:00,2019-06-12 18:22:08,,2019-06-12 04:06:16,2019-06-12 18:00:00,s_2019-06-12_21:00,1.0,0 days 14:15:52
476,2243109,2019-06-12 12:46:02,2019-06-12 12:52:38,2019-06-12 12:52:57,2019-06-12 13:09:27,2019-06-12 13:11:09,2019-06-12 18:22:03,,2019-06-12 05:03:17,2019-06-12 18:00:00,s_2019-06-12_21:00,3.0,0 days 13:18:46
477,2243114,2019-06-12 05:10:09,2019-06-12 05:40:23,2019-06-12 05:40:25,2019-06-12 05:42:08,2019-06-12 05:43:41,2019-06-12 16:14:52,,2019-06-12 05:07:17,2019-06-12 14:00:00,z_2019-06-12_17:00,8.0,0 days 11:07:35
478,2243115,2019-06-12 05:58:05,2019-06-12 09:43:38,2019-06-12 09:43:46,2019-06-12 09:47:36,2019-06-12 09:52:00,2019-06-12 20:52:38,,2019-06-12 05:57:19,2019-06-12 10:00:00,l_2019-06-12_13:00,4.0,0 days 14:55:19
479,2243138,2019-06-12 12:46:32,2019-06-12 12:55:24,2019-06-12 13:47:50,2019-06-12 14:08:30,2019-06-12 14:18:08,2019-06-12 18:22:06,,2019-06-12 05:48:18,2019-06-12 18:00:00,s_2019-06-12_21:00,8.0,0 days 12:33:48
480,2243152,2019-06-12 12:49:17,2019-06-12 15:58:10,2019-06-12 16:36:25,2019-06-12 16:41:57,2019-06-12 16:55:34,2019-06-12 18:22:11,,2019-06-12 06:09:19,2019-06-12 18:00:00,s_2019-06-12_21:00,9.0,0 days 12:12:52
481,2243164,2019-06-12 12:53:42,2019-06-12 13:01:12,2019-06-12 14:08:20,2019-06-12 14:19:43,2019-06-12 14:27:18,2019-06-12 18:22:05,,2019-06-12 06:20:16,2019-06-12 18:00:00,s_2019-06-12_21:00,2.0,0 days 12:01:49
482,2243167,2019-06-12 09:57:16,2019-06-12 10:05:15,2019-06-12 10:49:12,2019-06-12 10:56:46,2019-06-12 11:06:55,2019-06-12 16:14:51,,2019-06-12 06:20:24,2019-06-12 14:00:00,z_2019-06-12_17:00,3.0,0 days 09:54:27
483,2243173,2019-06-12 09:40:16,2019-06-12 09:48:11,2019-06-12 09:48:21,2019-06-12 09:53:13,2019-06-12 09:55:13,2019-06-12 20:52:39,,2019-06-12 06:37:20,2019-06-12 10:00:00,l_2019-06-12_13:00,8.0,0 days 14:15:19
484,2243174,2019-06-12 12:54:02,2019-06-12 13:00:38,2019-06-12 14:12:15,2019-06-12 14:27:05,2019-06-12 14:34:25,2019-06-12 18:22:11,,2019-06-12 06:39:18,2019-06-12 18:00:00,s_2019-06-12_21:00,1.0,0 days 11:42:53
486,2243191,2019-06-12 09:57:51,2019-06-12 10:07:25,2019-06-12 10:24:52,2019-06-12 10:28:46,2019-06-12 10:41:43,2019-06-12 16:14:50,,2019-06-12 07:12:40,2019-06-12 14:00:00,z_2019-06-12_17:00,6.0,0 days 09:02:10
488,2243210,2019-06-12 12:54:12,2019-06-12 13:00:13,2019-06-12 13:10:01,2019-06-12 13:12:58,2019-06-12 13:18:54,2019-06-12 18:21:58,,2019-06-12 07:32:22,2019-06-12 18:00:00,s_2019-06-12_21:00,3.0,0 days 10:49:36
489,2243218,2019-06-12 12:54:39,2019-06-12 13:02:53,2019-06-12 13:06:21,2019-06-12 13:10:20,2019-06-12 13:13:07,2019-06-12 18:21:58,,2019-06-12 07:51:22,2019-06-12 18:00:00,s_2019-06-12_21:00,3.0,0 days 10:30:36
490,2243232,2019-06-12 13:00:06,2019-06-12 13:06:22,2019-06-12 13:06:31,2019-06-12 13:09:56,2019-06-12 13:12:19,2019-06-12 18:22:04,,2019-06-12 08:08:22,2019-06-12 18:00:00,s_2019-06-12_21:00,1.0,0 days 10:13:42
491,2243246,2019-06-12 13:00:16,2019-06-12 13:05:56,2019-06-12 15:12:12,2019-06-12 15:22:11,2019-06-12 15:23:34,2019-06-12 18:21:59,,2019-06-12 08:19:22,2019-06-12 18:00:00,s_2019-06-12_21:00,2.0,0 days 10:02:37
492,2243250,2019-06-12 13:01:16,2019-06-12 15:42:24,2019-06-12 16:09:40,2019-06-12 16:13:54,2019-06-12 16:31:28,2019-06-12 18:21:58,,2019-06-12 08:29:22,2019-06-12 18:00:00,s_2019-06-12_21:00,12.0,0 days 09:52:36
493,2243269,2019-06-12 13:04:51,2019-06-12 13:12:32,2019-06-12 13:13:52,2019-06-12 13:19:26,2019-06-12 13:24:13,2019-06-12 18:22:04,,2019-06-12 09:05:58,2019-06-12 18:00:00,s_2019-06-12_21:00,2.0,0 days 09:16:06
494,2243283,2019-06-12 13:06:26,2019-06-12 13:14:16,2019-06-12 13:14:42,2019-06-12 13:28:53,2019-06-12 13:32:15,2019-06-12 18:21:59,,2019-06-12 09:29:54,2019-06-12 18:00:00,s_2019-06-12_21:00,4.0,0 days 08:52:05
496,2243302,2019-06-12 10:02:01,2019-06-12 10:06:34,2019-06-12 10:49:07,2019-06-12 10:57:32,2019-06-12 11:07:34,2019-06-12 16:14:50,,2019-06-12 09:59:55,2019-06-12 14:00:00,z_2019-06-12_17:00,2.0,0 days 06:14:55
497,2243312,2019-06-12 13:06:46,2019-06-12 13:14:58,2019-06-12 13:24:23,2019-06-12 13:31:07,2019-06-12 13:34:31,2019-06-12 18:22:04,,2019-06-12 10:08:54,2019-06-12 18:00:00,s_2019-06-12_21:00,2.0,0 days 08:13:10
498,2243315,2019-06-12 13:07:12,2019-06-12 15:44:16,2019-06-12 16:10:35,2019-06-12 16:14:45,2019-06-12 16:35:21,2019-06-12 18:21:59,,2019-06-12 10:14:54,2019-06-12 18:00:00,s_2019-06-12_21:00,7.0,0 days 08:07:05
499,2243317,2019-06-12 13:08:21,2019-06-12 13:17:12,2019-06-12 13:24:33,2019-06-12 13:30:55,2019-06-12 13:33:50,2019-06-12 18:21:59,,2019-06-12 10:31:55,2019-06-12 18:00:00,s_2019-06-12_21:00,9.0,0 days 07:50:04
500,2243349,2019-06-12 13:13:32,2019-06-12 13:32:10,2019-06-12 13:34:54,2019-06-12 13:44:53,2019-06-12 13:46:34,2019-06-12 18:22:02,,2019-06-12 11:27:59,2019-06-12 18:00:00,s_2019-06-12_21:00,4.0,0 days 06:54:03
501,2243361,2019-06-12 13:14:03,2019-06-12 13:34:06,2019-06-12 13:34:49,2019-06-12 13:40:31,2019-06-12 13:45:18,2019-06-12 18:22:00,,2019-06-12 11:34:55,2019-06-12 18:00:00,s_2019-06-12_21:00,2.0,0 days 06:47:05
502,2243365,2019-06-12 11:56:15,2019-06-12 12:21:17,2019-06-12 12:21:25,2019-06-12 12:27:05,2019-06-12 12:30:11,2019-06-12 16:14:50,,2019-06-12 11:54:55,2019-06-12 14:00:00,z_2019-06-12_17:00,7.0,0 days 04:19:55
503,2243392,2019-06-12 13:15:11,2019-06-12 15:46:01,2019-06-12 16:15:20,2019-06-12 16:38:31,2019-06-12 16:44:09,2019-06-12 18:22:01,,2019-06-12 11:46:58,2019-06-12 18:00:00,s_2019-06-12_21:00,9.0,0 days 06:35:03
504,2243414,2019-06-12 13:16:43,2019-06-12 13:16:43,2019-06-12 13:30:55,2019-06-12 13:34:34,2019-06-12 13:39:56,2019-06-12 18:22:03,,2019-06-12 12:14:54,2019-06-12 18:00:00,s_2019-06-12_21:00,1.0,0 days 06:07:09
505,2243415,2019-06-12 13:16:43,2019-06-12 13:16:44,2019-06-12 13:28:43,2019-06-12 13:34:22,2019-06-12 13:39:24,2019-06-12 18:22:05,,2019-06-12 13:04:55,2019-06-12 18:00:00,s_2019-06-12_21:00,2.0,0 days 05:17:10
506,2243422,2019-06-12 13:16:44,2019-06-12 13:36:49,2019-06-12 13:45:10,2019-06-12 13:49:10,2019-06-12 14:08:24,2019-06-12 18:22:06,,2019-06-12 12:30:56,2019-06-12 18:00:00,s_2019-06-12_21:00,7.0,0 days 05:51:10
507,2243451,2019-06-12 13:55:25,2019-06-12 14:08:13,2019-06-12 14:12:05,2019-06-12 14:26:48,2019-06-12 14:32:52,2019-06-12 18:22:06,,2019-06-12 13:50:56,2019-06-12 18:00:00,s_2019-06-12_21:00,6.0,0 days 04:31:10
508,2243481,2019-06-12 14:47:57,2019-06-12 15:01:10,2019-06-12 15:11:47,2019-06-12 15:14:38,2019-06-12 15:22:55,2019-06-12 18:22:07,,2019-06-12 14:47:56,2019-06-12 18:00:00,s_2019-06-12_21:00,2.0,0 days 03:34:11
509,2243500,2019-06-12 15:30:59,2019-06-12 15:35:48,2019-06-12 15:57:45,2019-06-12 16:04:31,2019-06-12 16:09:34,2019-06-12 18:22:08,,2019-06-12 15:30:57,2019-06-12 18:00:00,s_2019-06-12_21:00,7.0,0 days 02:51:11
510,2243505,2019-06-12 15:34:55,2019-06-12 15:45:32,2019-06-12 15:58:55,2019-06-12 16:09:03,2019-06-12 16:11:02,2019-06-12 18:22:08,,2019-06-12 15:34:55,2019-06-12 18:00:00,s_2019-06-12_21:00,3.0,0 days 02:47:13
511,2243506,2019-06-12 15:38:58,2019-06-12 15:47:24,2019-06-12 16:02:15,2019-06-12 16:10:02,2019-06-12 16:12:03,2019-06-12 18:22:07,,2019-06-12 15:38:56,2019-06-12 18:00:00,s_2019-06-12_21:00,2.0,0 days 02:43:11
512,2243541,2019-06-12 17:30:57,2019-06-12 17:36:44,2019-06-13 04:22:40,2019-06-13 04:25:46,2019-06-13 04:57:43,2019-06-13 18:37:46,,2019-06-12 17:30:54,2019-06-13 18:00:00,s_2019-06-13_21:00,5.0,1 days 01:06:52
513,2243542,2019-06-12 17:20:12,2019-06-12 17:29:59,2019-06-13 04:25:35,2019-06-13 04:57:58,2019-06-13 05:00:31,2019-06-13 18:37:45,,2019-06-12 17:15:53,2019-06-13 18:00:00,s_2019-06-13_21:00,5.0,1 days 01:21:52
514,2243546,2019-06-12 17:29:57,2019-06-12 17:29:58,2019-06-13 04:22:45,2019-06-13 04:28:42,2019-06-13 04:58:25,2019-06-13 18:37:46,,2019-06-12 17:29:53,2019-06-13 18:00:00,s_2019-06-13_21:00,2.0,1 days 01:07:53
515,2243569,2019-06-13 05:19:19,2019-06-13 05:25:09,2019-06-13 05:25:24,2019-06-13 05:28:43,2019-06-13 05:30:11,2019-06-13 18:37:45,,2019-06-12 18:18:54,2019-06-13 18:00:00,s_2019-06-13_21:00,6.0,1 days 00:18:51
517,2243582,2019-06-13 05:20:44,2019-06-13 05:27:40,2019-06-13 05:27:52,2019-06-13 05:29:56,2019-06-13 05:31:31,2019-06-13 18:37:46,,2019-06-12 18:41:53,2019-06-13 18:00:00,s_2019-06-13_21:00,5.0,0 days 23:55:53
518,2243584,2019-06-13 05:22:43,2019-06-13 05:29:52,2019-06-13 05:30:17,2019-06-13 05:31:33,2019-06-13 05:35:34,2019-06-13 18:37:54,,2019-06-12 18:48:53,2019-06-13 18:00:00,s_2019-06-13_21:00,1.0,0 days 23:49:01
519,2243593,2019-06-13 05:23:38,2019-06-13 05:31:27,2019-06-13 05:31:42,2019-06-13 05:33:09,2019-06-13 05:37:53,2019-06-13 18:37:46,,2019-06-12 19:00:54,2019-06-13 18:00:00,s_2019-06-13_21:00,2.0,0 days 23:36:52
520,2243595,2019-06-13 05:24:24,2019-06-13 06:06:38,2019-06-13 06:06:40,2019-06-13 06:07:42,2019-06-13 06:19:03,2019-06-13 18:37:47,,2019-06-12 19:00:56,2019-06-13 18:00:00,s_2019-06-13_21:00,8.0,0 days 23:36:51
522,2243610,2019-06-13 04:53:10,2019-06-13 06:02:32,2019-06-13 06:02:34,2019-06-13 06:05:27,2019-06-13 06:13:09,2019-06-13 13:51:04,,2019-06-12 19:42:54,2019-06-13 14:00:00,z_2019-06-13_17:00,5.0,0 days 18:08:10
523,2243611,2019-06-13 05:26:19,2019-06-13 05:36:03,2019-06-13 05:36:09,2019-06-13 05:38:00,2019-06-13 05:40:17,2019-06-13 18:37:48,,2019-06-12 19:43:53,2019-06-13 18:00:00,s_2019-06-13_21:00,3.0,0 days 22:53:55
524,2243613,2019-06-13 05:27:50,2019-06-13 05:27:51,2019-06-13 05:28:47,2019-06-13 05:32:21,2019-06-13 05:36:34,2019-06-13 18:37:50,,2019-06-12 19:29:54,2019-06-13 18:00:00,s_2019-06-13_21:00,2.0,0 days 23:07:56
525,2243628,2019-06-13 04:53:30,2019-06-13 05:03:04,2019-06-13 05:03:15,2019-06-13 05:04:42,2019-06-13 05:06:04,2019-06-13 13:51:04,,2019-06-12 19:46:53,2019-06-13 14:00:00,z_2019-06-13_17:00,6.0,0 days 18:04:11
